station_num,date,year,month,day,WSPD,GST,WVHT,ATMP
42040,2021-06-26,2021.0,6.0,26.0,6.9798611111111075,8.485416666666671,1.1112500000000003,27.595138888888858
42040,2021-06-27,2021.0,6.0,27.0,7.255555555555556,8.851388888888893,1.3404166666666668,27.52430555555556
42040,2021-06-28,2021.0,6.0,28.0,6.615277777777781,8.139583333333334,1.156666666666667,27.31874999999998
42040,2021-06-29,2021.0,6.0,29.0,5.814583333333332,7.386111111111114,1.1058333333333334,27.38958333333333
42040,2021-06-30,2021.0,6.0,30.0,5.279020979020982,6.577622377622376,0.9613043478260871,27.010489510489517
42040,2021-07-01,2021.0,7.0,1.0,4.510416666666669,5.697222222222221,0.7820833333333336,26.556944444444444
42040,2021-07-02,2021.0,7.0,2.0,6.781944444444445,8.347916666666666,0.85,27.44861111111112
42040,2021-07-03,2021.0,7.0,3.0,6.959722222222222,8.654166666666665,0.9095833333333334,27.14583333333332
42040,2021-07-04,2021.0,7.0,4.0,7.012499999999998,8.570833333333328,0.891666666666667,26.790972222222237
42040,2021-07-05,2021.0,7.0,5.0,5.823611111111113,7.236805555555557,0.8329166666666666,26.451388888888886
42040,2021-07-06,2021.0,7.0,6.0,4.246527777777776,5.376388888888891,0.64125,27.142361111111093
42040,2021-07-07,2021.0,7.0,7.0,2.418749999999999,3.4458333333333324,0.8195833333333334,26.71111111111113
42040,2021-07-08,2021.0,7.0,8.0,2.991666666666668,3.793749999999999,0.6854166666666667,27.79305555555555
42040,2021-07-09,2021.0,7.0,9.0,3.343055555555555,4.138888888888889,0.6124999999999999,28.408333333333346
42040,2021-07-10,2021.0,7.0,10.0,3.5493055555555566,4.472916666666666,0.6858333333333332,28.48958333333332
42040,2021-07-11,2021.0,7.0,11.0,4.300000000000002,5.3243055555555525,0.5504166666666669,28.72638888888889
42040,2021-07-12,2021.0,7.0,12.0,5.318749999999996,6.724305555555556,0.5899999999999999,27.448611111111116
42040,2021-07-13,2021.0,7.0,13.0,5.435416666666664,6.745833333333333,0.8483333333333335,27.705555555555534
42040,2021-07-14,2021.0,7.0,14.0,4.795833333333332,6.091666666666668,0.8237500000000001,28.256250000000037
42040,2021-07-15,2021.0,7.0,15.0,4.048611111111114,5.061111111111111,0.6479166666666666,28.422916666666673
42040,2021-07-16,2021.0,7.0,16.0,4.153472222222222,5.327777777777777,0.5945833333333334,28.4972222222222
42040,2021-07-17,2021.0,7.0,17.0,3.6000000000000014,4.57013888888889,0.6120833333333333,27.844444444444466
42040,2021-07-18,2021.0,7.0,18.0,2.5500000000000003,3.3652777777777767,0.7962499999999998,28.59650349650348
42040,2021-07-19,2021.0,7.0,19.0,3.7111111111111104,4.770138888888889,0.5399999999999999,28.792361111111127
42040,2021-07-20,2021.0,7.0,20.0,5.459027777777777,6.85,0.5254166666666666,27.83819444444446
42040,2021-07-21,2021.0,7.0,21.0,5.715972222222224,6.917361111111109,0.7441666666666666,28.286111111111083
42040,2021-07-22,2021.0,7.0,22.0,4.9444444444444455,5.939583333333334,0.54375,29.045833333333334
42040,2021-07-23,2021.0,7.0,23.0,6.183333333333329,7.364583333333329,0.5629166666666667,29.266666666666676
42040,2021-07-24,2021.0,7.0,24.0,4.95138888888889,6.074305555555556,0.5229166666666666,29.475000000000016
42040,2021-07-25,2021.0,7.0,25.0,2.1375,2.9909722222222226,0.2783333333333334,29.57152777777781
42040,2021-07-26,2021.0,7.0,26.0,1.9888888888888883,2.942361111111111,0.3825,29.44999999999999
