strat_id,psu_id,YEAR,ST,CNTY,INTSITE,MODE_FX,AREA_X,PARTY,WAVE,kod,month,TIME,DIST,ART_REEF,wp_int
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,1,4.0,3,we,5,1320.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,1,4.0,3,we,5,1320.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1510.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1511.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1511.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1511.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1511.0,1.0,2.0,0.0
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,1,6.0,3,we,5,1511.0,1.0,2.0,0.0
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,2,4.0,3,wd,6,1219.0,2.0,2.0,21.516782376
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,2,4.0,3,wd,6,1219.0,2.0,2.0,21.516782376
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,2,4.0,3,wd,6,1219.0,2.0,2.0,21.516782376
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,2,4.0,3,wd,6,1220.0,2.0,2.0,21.516782376
2021052815weS:8AM-8PM,2021328151575920210529,2021,28,47.0,4254.0,5,2,4.0,3,we,5,1408.0,2.0,2.0,26.988487744
2021052815weS:8AM-8PM,2021328151575920210529,2021,28,47.0,4254.0,5,2,4.0,3,we,5,1505.0,2.0,2.0,26.988487744
2021052815weS:8AM-8PM,2021328151575920210529,2021,28,47.0,4254.0,5,2,4.0,3,we,5,1505.0,2.0,2.0,26.988487744
2021052815weS:8AM-8PM,2021328151575920210529,2021,28,47.0,4254.0,5,2,4.0,3,we,5,1505.0,2.0,2.0,26.988487744
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1222.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1222.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1223.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1223.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1223.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,2,6.0,3,we,6,1223.0,2.0,2.0,17.007174364
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,8.0,3,we,6,1531.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1600.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1600.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1600.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1600.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1600.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1631.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1635.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1635.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1635.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,4254.0,5,2,5.0,3,we,6,1635.0,2.0,2.0,6.8348849431
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1208.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1208.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1208.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1208.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1208.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,103.0,5,2,6.0,3,we,6,1221.0,2.0,2.0,12.859366149
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1425.0,2.0,2.0,8.6433697654
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1426.0,2.0,2.0,8.6433697654
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1426.0,2.0,2.0,8.6433697654
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1426.0,2.0,2.0,8.6433697654
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1426.0,2.0,2.0,8.6433697654
2021062815weS:8AM-8PM,2021328151580920210613,2021,28,47.0,4254.0,5,2,6.0,3,we,6,1426.0,2.0,2.0,8.6433697654
2021052815wdS:8AM-8PM,2021328151582420210526,2021,28,47.0,103.0,5,2,2.0,3,wd,5,1316.0,2.0,2.0,29.591986035
2021052815wdS:8AM-8PM,2021328151582420210526,2021,28,47.0,103.0,5,2,2.0,3,wd,5,1325.0,2.0,2.0,29.591986035
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1212.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1217.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1217.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1217.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1231.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1233.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1233.0,2.0,2.0,12.424604977
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,2,4.0,3,we,6,1233.0,2.0,2.0,12.424604977
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,2,2.0,3,wd,6,1432.0,2.0,2.0,10.518696804
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,2,2.0,3,wd,6,1433.0,2.0,2.0,10.518696804
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1118.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1118.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1118.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,2.0,3,wd,6,1128.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,2.0,3,wd,6,1130.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,2.0,3,wd,6,1136.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,4254.0,5,5,2.0,3,wd,6,1138.0,8.0,2.0,20.76362337
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,103.0,5,5,2.0,3,wd,6,1504.0,8.0,2.0,4.9419373251
2021062815wdS:8AM-8PM,2021328151523620210607,2021,28,47.0,103.0,5,5,2.0,3,wd,6,1504.0,8.0,2.0,4.9419373251
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1732.0,8.0,2.0,11.793186145
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1733.0,8.0,2.0,11.793186145
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1735.0,8.0,2.0,11.793186145
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1742.0,8.0,2.0,11.793186145
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1743.0,8.0,2.0,11.793186145
2021062815weS:8AM-8PM,2021328151570620210626,2021,28,47.0,4254.0,5,5,6.0,3,we,6,1744.0,8.0,2.0,11.793186145
2021052815weS:8AM-8PM,2021328151575920210514,2021,28,59.0,33.0,5,5,2.0,3,we,5,1320.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151575920210514,2021,28,59.0,33.0,5,5,2.0,3,we,5,1320.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1115.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1115.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1115.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1115.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,5.0,3,we,5,1249.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,5.0,3,we,5,1249.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,5.0,3,we,5,1249.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,5.0,3,we,5,1249.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,5.0,3,we,5,1249.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,2.0,3,we,5,1305.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,2.0,3,we,5,1305.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1313.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1314.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1314.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1314.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1314.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210507,2021,28,47.0,4254.0,5,5,6.0,3,we,5,1314.0,8.0,2.0,8.3863590417
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1100.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1105.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1110.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1115.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1145.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1150.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1155.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1159.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,2.0,3,we,5,1200.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,2.0,3,we,5,1200.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1240.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1245.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1259.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151579620210522,2021,28,47.0,95.0,5,5,4.0,3,we,5,1303.0,8.0,2.0,33.14463477
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,5,5.0,3,we,6,1256.0,8.0,2.0,16.41186665
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,5,5.0,3,we,6,1259.0,8.0,2.0,16.41186665
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,5,5.0,3,we,6,1259.0,8.0,2.0,16.41186665
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,5,5.0,3,we,6,1259.0,8.0,2.0,16.41186665
2021062815weS:8AM-8PM,2021328151579620210625,2021,28,47.0,103.0,5,5,5.0,3,we,6,1259.0,8.0,2.0,16.41186665
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1113.0,8.0,2.0,16.275594352
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1114.0,8.0,2.0,16.275594352
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,3.0,3,we,5,1148.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1314.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1314.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1314.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210501,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1314.0,8.0,2.0,9.6908647774
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,5,4.0,3,we,5,1127.0,8.0,2.0,8.5930673752
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,5,4.0,3,we,5,1128.0,8.0,2.0,8.5930673752
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,5,4.0,3,we,5,1128.0,8.0,2.0,8.5930673752
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,103.0,5,5,4.0,3,we,5,1128.0,8.0,2.0,8.5930673752
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1558.0,8.0,2.0,12.935372115
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1558.0,8.0,2.0,12.935372115
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1558.0,8.0,2.0,12.935372115
2021052815weS:8AM-8PM,2021328151579820210516,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1558.0,8.0,2.0,12.935372115
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,103.0,5,5,3.0,3,we,6,1120.0,8.0,2.0,12.440307667
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,103.0,5,5,3.0,3,we,6,1125.0,8.0,2.0,12.440307667
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,103.0,5,5,3.0,3,we,6,1130.0,8.0,2.0,12.440307667
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1440.0,8.0,2.0,6.0763297407
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1441.0,8.0,2.0,6.0763297407
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1442.0,8.0,2.0,6.0763297407
2021062815weS:8AM-8PM,2021328151582420210627,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1443.0,8.0,2.0,6.0763297407
2021052815weS:8AM-8PM,2021328151584720210508,2021,28,59.0,91.0,5,5,2.0,3,we,5,1351.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210508,2021,28,59.0,91.0,5,5,2.0,3,we,5,1351.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1438.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1438.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1438.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,4.0,3,we,5,1438.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,2.0,3,we,5,1530.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,4254.0,5,5,2.0,3,we,5,1530.0,8.0,2.0,11.709737074
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,103.0,5,5,2.0,3,we,5,1734.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,103.0,5,5,2.0,3,we,5,1735.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,103.0,5,5,3.0,3,we,5,1740.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,103.0,5,5,3.0,3,we,5,1740.0,8.0,2.0,33.14463477
2021052815weS:8AM-8PM,2021328151584720210528,2021,28,47.0,103.0,5,5,3.0,3,we,5,1740.0,8.0,2.0,33.14463477
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1105.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1106.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1106.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,4.0,3,we,6,1106.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,3.0,3,we,6,1110.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,3.0,3,we,6,1112.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,4254.0,5,5,3.0,3,we,6,1113.0,8.0,2.0,11.989702445
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,103.0,5,5,3.0,3,we,6,1559.0,8.0,2.0,6.1351096373
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,103.0,5,5,3.0,3,we,6,1600.0,8.0,2.0,6.1351096373
2021062815weS:8AM-8PM,2021328151587520210612,2021,28,47.0,103.0,5,5,3.0,3,we,6,1603.0,8.0,2.0,6.1351096373
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,5.0,3,wd,6,1457.0,8.0,2.0,12.688134253
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,5.0,3,wd,6,1458.0,8.0,2.0,12.688134253
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,5.0,3,wd,6,1458.0,8.0,2.0,12.688134253
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,5.0,3,wd,6,1458.0,8.0,2.0,12.688134253
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1648.0,8.0,2.0,10.150507402
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1648.0,8.0,2.0,10.150507402
2021062815wdS:8AM-8PM,2021328151587520210616,2021,28,47.0,4254.0,5,5,3.0,3,wd,6,1648.0,8.0,2.0,10.150507402
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,49.0,7,1,2.0,3,we,6,1218.0,1.0,2.0,929.32348755
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,49.0,7,1,2.0,3,we,6,1244.0,1.0,2.0,929.32348755
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,88.0,7,1,1.0,3,we,6,1539.0,1.0,2.0,2084.0173391
2021062817wdS:8AM-8PM,2021328171579420210610,2021,28,47.0,51.0,7,1,2.0,3,wd,6,1242.0,1.0,2.0,269.83751847
2021062817wdS:8AM-8PM,2021328171579420210610,2021,28,47.0,51.0,7,1,2.0,3,wd,6,1242.0,1.0,2.0,269.83751847
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1221.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1221.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1221.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1221.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1241.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1241.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1242.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1242.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1334.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1334.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1334.0,1.0,2.0,135.91792869
2021062817weS:8AM-8PM,2021328171579820210613,2021,28,59.0,59.0,7,1,4.0,3,we,6,1334.0,1.0,2.0,135.91792869
2021052817weS:8AM-8PM,2021328171584720210508,2021,28,59.0,33.0,7,1,4.0,3,we,5,1652.0,1.0,2.0,6506.189645
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,49.0,7,2,4.0,3,we,6,1252.0,2.0,2.0,929.32348755
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,49.0,7,2,4.0,3,we,6,1310.0,2.0,2.0,929.32348755
2021062817weS:8AM-8PM,2021328171570620210612,2021,28,47.0,49.0,7,2,4.0,3,we,6,1310.0,2.0,2.0,929.32348755
